psraid,sample,lang,state,cregion,usr,form,sex,q1,marital,par,q2a,q2b,q2c,q2d,q2e,q2f,q2g,q2h,q2i,q2j,eminuse,intmob,home3nw,q3,act112,act107,act124,act125,act136,act135,fb1,fb2,fb3,ql1,smart1,cell1a,cell1b,cell1c,txtavg1,txtavg2,txtavg3,txtavg4,txtavg5,emlavg1,emlavg2,emlavg3,picavg1,picavg2,q4a,q4b,q4c,q4d,q4e,q4f,q4g,q4h,q4i,q4j,q4k,q4l,q5,q6,q7a,q7b,q7c,q7d,q7e,q7f,q8,q9a,q9b,q9c,q9d,q9e,q9f,q10a,q10b,q10c,q10d,q10e,q10f,q10g,q11a,q11b,q11c,q11d,q11e,sns2a,sns2b,sns2c,sns2d,sns2e,fb4,fb5,fb6,fb7,fb8a,fb8b,fb8c,fb8d,fb8e,fb9a,fb9b,fb9c,fb9d,fb9e,fb9f,fb9g,fb9h,fb10a,fb10b,fb10c,fb10d,fb10e,fb10f,fb10g,fb10h,age,hh1,live2,educ2,emplnw,hisp,birth_hisp,race,inc,ql1a,ql2hh,qc1,qc2hh,zipcode,weight,standwt
103170,1,1,6,4,S,2,2,3,9,2,9,4,9,1,1,4,9,1,9,4,2,2, ,1, , , , , , , , , ,2, , , , , , , , , , , , , , ,2,4,4,1,4,1,2,4,2,4,4,1,1,2,3,2,2, , , ,4,1,2,2,1, , , ,4,4,2,8, , ,4,4,4,4,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,50,1,2,8,4,2, ,4,99,2, , , ,90089,3.09375,1.01144235324871
103181,1,1,6,4,U,1,2,2,3,2,3,3,2,1,1,3,1,1,3,3,1,1,1,1,1,1,2,2,1,1, , , ,1,1,1,1,1,4, ,2,2, ,30, ,4,1, ,4,2,4,4,4,4,2,4,4,4,4,1,1,2,4,3,2,4,3,1,4,1,4,1,1,2,3, ,1,1,2,2,2,8,3,3,3,3,3,6, , ,6,5,9998,2, , ,7,6,6,6,6,3,2,3,3,3,3,3,3,2,1,2, ,1,3,3,3,66,1,4,8,3,2, ,1,7, ,2, , ,92612,1,.326930861656147
103194,1,1,13,3,S,1,2,5,5,2,3,2,2,3,3,3,1,2,2,3,1,2,1,2,2,1,2,2,2,1, , , ,1,2,2,2,2, , , , , ,5, ,7,2, ,4,4,4,4,4,4,4,4,4,4,1,4,1,2,3,1,1,1, ,4,4,4,4,2,2,4, , ,4,1,1,1,1, ,4,4,1,4,1, , , , ,1,30,2, , ,7,1,1,1,1,1,1,1,1,1,2,2,2,3,3,2, ,3,3,2,3,84,1,1,3,3,2, ,1,3, ,3, , ,30683,1.625,.531262650191239
103198,1,1,45,3,S,2,2,3,6,2,2,4,2,4,1,2,4,2,4,2,2,2, ,2, , , , , , , , , ,2, , , , , , , , , , , , , , ,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4, , , ,8,4,8,2,1, , , ,1,1,5,1, , ,1,4,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,69,1,5,1,4,2, ,2,98,2, , , ,29824,1.96875,.64364513388554
103204,1,1,20,2,U,1,1,2,5,2,3,2,3,1,1,1,1,1,4,4,1,2,1,2,2,2,2,2,2,1, , , ,1,2,2,2,2, , , , , ,20, ,10, , ,4,4,1,4,4,4,4,4,1,4,1,2,3,2,4,3,3,4, ,4,8,1,8,4,2,4, , ,2,1,5,8,8, ,4,4,2,4,4, , , , ,4,20,2, , ,7,3,4,7,7,1,1,3,2,3,2,3,3,3,3,1, ,3,3,3,3,87,1,2,4,3,2, ,1,5, ,1, , ,66215,1.25,.408663577070184
103210,1,1,55,2,R,2,2,3,1,8,3,2,2,1,2,3,1,2,3,3,1,2,1,1,2,1,2,1,2,1, , , ,1,1,2,2,1,1, ,2,0, ,1, ,2,0, ,1,1,1,2,4,1,1,1,4,1,1,1,2,2,4,2,4,4, ,2,2,4,3,2,2,4, ,1,8,2,8,8,8, ,3,2,2,2,2, , ,3, ,3,100,2, , ,6,6,6,6,6,1,1,2,2,2,2,2,3,2,3,2, ,3,3,3,3,47,2,2,6,1,2, ,1,7, ,2, , ,54001,1.5,.490396292484221
103211,1,1,25,1,S,2,1,2,1,2,3,2,1,2,2,2,2,3,1,3,1,1,1,2,1,1,2,2,2,1, , , ,1,1,1,1,1,25, ,8,2, ,7, ,7,1, ,4,4,4,1,4,1,4,4,1,4,2,1,3,2,4,1,4,2,4,1,1,2,4,4,4,4,4,1,1,1,1,8,8,8,2,1,1,3,2,6, , , ,2,100,2, , ,6,2,2,2,7,3,2,1,1,2,2,2,1,1,2,2, ,3,3,2,2,45,2,4,3,1,2, ,1,7, ,2, , ,01469,4.46875,1.46097228802591
103217,1,1,42,1,S,1,2,4,5,2,3,4,3,3,3,3,1,3,3,4,1,2,2,2,2,2,2,2,2,2,2, , ,2, , , , , , , , , ,0, , , , ,4,4,4,4,4,4,4,4,4,4,4,2,4,3,4,3,3, , ,4,2,4,2,3,2, , , ,1,4,5,2, , ,3,3,1,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,94,1,5,3,3,2, ,1,1,2, , , ,17543,3.5,1.14425801579652
103219,1,1,36,1,U,2,2,2,6,2,2,2,2,1,1,2,1,1,2,3,1,1,1,2,2,2,1,2,2,1, , , ,1,1,1,1,1,50, ,6,2, ,10, ,4,5, ,4,4,4,4,4,1,4,4,4,4,2,4,2,3,4,2,2,4, ,4,3,2,2,1,2,2, , ,3,3,3,8,2, ,3,3,3,3,2, ,1, , ,1,1000,2, , ,5,1,6,6,6,2,2,2,2,2,2,2,1,1,3,1, ,1,3,3,3,19,3,4,3,2,2, ,2,3, ,1, , ,11355,4.5625,1.49162205630617
103228,1,1,48,3,R,1,1,4,3,2,1,2,2,2,2,1,2,2,1,2,2,2, ,2, , , , , , , , , ,1,2,2,2,1,25, ,3,2, , , , , , ,1,1,4,4,4,1,4,4,4,2,1,1,4,4,1,4,4, , , ,3,4,4,4,4, , , ,1,1,1,1, , ,3,4,4,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,42,2,5,2,1,1,1,6,2, ,3, , ,78010,1.84375,.602778776178521
103229,1,1,31,2,U,2,1,1,6,2,3,4,3,1,1,4,1,1,3,4,1,1,1,2,2,1,2,1,2,1, , , ,1,1,1,1,1,100, ,2,1, ,10, ,3,7, ,1,1,4,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1, ,1,4,1,1,1,1,1, , ,1,1,1,4,1, ,1,4,2,1,1, , ,4, ,1,100,1,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2, ,2,3,3,3,21,3,5,3,2,2, ,1,8, ,2, , ,68105,3.78125,1.23620732063731
103245,1,1,40,3,R,2,2,3,3,2,3,2,2,1,1,4,8,1,3,3,2,2, ,1, , , , , , , , , ,2, , , , , , , , , , , , , , ,1,4,1,4,4,4,4,4,4,4,4,4,1,2,4,2,2, , , ,8,1,1,1,8, , , ,1,1,5,8, , ,3,2,2,9,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,74,1,3,4,3,2, ,1,99,2, , , ,74403,1.375,.449529934777202
103247,1,1,18,2,R,1,2,3,1,2,3,4,2,1,1,4,1,1,3,3,1,1,2,1,2,2,2,2,2,2,2, , ,1,1,1,1,1,1, ,5,1, ,100, ,50, , ,1,1,4,4,4,2,4,4,4,4,2,4,3,3,4,1,4, , ,4,2,2,2,2,3, , ,3,8,2,2,8, , ,4,4,2,4,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,62,2,4,3,1,2, ,1,6, ,2, , ,47016,3.0625,1.00122576382195
103255,1,1,26,2,U,2,1,2,3,2,4,2,4,1,2,4,4,1,4,2,2,2, ,2, , , , , , , , , ,1,8,2,2,2, , , , , , , , , , ,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4, , , ,1,1,1,1,4, , , ,1,8,5,8, , ,4,2,4,2,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,62,5,2,2,3,2, ,2,1, ,3, , ,48205,3.78125,1.23620732063731
103256,1,1,55,2,S,2,2,2,1,2,3,3,2,1,2,4,1,1,2,4,1,2,1,1,2,2,2,1,1,2,2, , ,1,2,2,2,2, , , , , ,5, ,5, , ,1,4,4,2,4,1,2,4,4,4,4,2,1,2,3,1,4, , ,2,4,2,9,3,2, , ,1,9,9,9,9, , ,4,4,2,2,4, , ,5,5, , , , , , , , , , , , , , , , , , , , , , , , , , ,75,2,4,6,3,2, ,1,8, ,3, , ,53597,1.1875,.388230398216675
103259,1,1,37,3,U,1,2,3,6,2,2,2,3,1,1,2,1,1,2,4,1,2,1,2,2,2,2,2,2,2,2, , ,1,2,2,2,1,7, ,1,0, ,45, ,45, , ,1,2,4,1,1,1,2,1,4,1,1,2,2,3,4,4,4, , ,4,8,3,3,3,3, , , ,8,8,8,8, , ,2,4,2,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,55,1,5,5,1,2, ,1,6, ,3, , ,28210,1.78125,.582345597325012
103261,1,1,34,1,S,2,2,3,1,2,4,4,1,1,1,3,1,1,3,3,1,1,1,1,2,1,2,2,2,1, , , ,1,1,1,1,1,1, ,1,0, ,2, ,1,0, ,4,4,4,1,4,4,4,4,4,4,2,4,2,2,2,2,4,4, ,2,2,3,2,3,2,3, ,2,8,8,8,8,8, ,4,3,2,3,2, , , , ,1,50,2, , ,7,1,2,1,7,2,1,2,2,2,1,2,1,3,2,1, ,1,3,3,2,65,2,2,8,2,2, ,1,6, ,2, , ,08234,1.5,.490396292484221
103269,1,1,31,2,U,2,2,3,5,2,4,4,4,1,1,4,1,4,4,4,1,2,1,1,2,2,2,2,2,2,2, , ,2, , , , , , , , , ,2, ,98, , ,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4, , ,4,4,8,2,4,4, , , ,1,1,8,8, , ,4,4,4,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,99,1,3,6,3,2, ,1,99,2, , , ,68107,1.5,.490396292484221
103272,1,1,36,1,S,1,2,2,1,2,3,4,4,3,2,3,3,2,3,3,2,2, ,2, , , , , , , , , ,1,2,2,2,2, , , , , , , , , , ,4,4,1,4,4,4,4,4,1,4,4,1,1,2,4,1,3, , , ,1,2,9,3,3, , ,1,1,9,9,8, , ,4,4,4,3,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,84,2,5,3,3,2, ,1,4, ,2, , ,12582,3.09375,1.01144235324871
103273,1,1,23,1,R,1,1,3,1,1,3,2,2,1,2,3,1,1,2,4,1,1,1,1,1,1,2,2,2,1, , , ,1,1,1,1,1,50, ,12,4, ,100, ,15,20, ,1,4,1,4,4,1,4,4,1,2,1,1,2,2,3,3,2,2,4,1,3,2,3,2,2,2,2,1,1,1,8,2,2,8,2,3,2,3,3,6, , , ,1,100,2, , ,4,2,2,2,1,1,2,1,2,2,2,2,2,2,1,1,2,3,3,3,3,50,2,5,6,1,2, ,1,6, ,2, , ,04270,1.875,.612995365605276
103277,1,1,12,3,U,1,2,1,1,2,3,3,2,1,1,3,1,1,3,3,1,1,1,2,2,2,2,2,2,2,2, , ,1,2,2,2,2, , , , , ,5, ,3, , ,1,4,4,4,4,4,4,4,1,4,4,4,2,2,2,2,3, , ,2,1,4,8,2,4, , ,1,2,2,5,3, , ,4,3,4,3,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,65,2,3,6,3,2, ,1,8, ,2, , ,34285,1.15625,.37801380878992
103281,1,1,34,1,S,2,2,2,1,2,4,3,3,1,1,3,2,1,2,3,2,2, ,2, , , , , , , , , ,1,2,2,2,1,1, ,1,0, , , , , , ,1,4,4,4,4,4,4,4,4,4,4,4,2,2,3,3,1, , , ,9,3,9,3,2, , ,1,8,8,5,9, , ,4,4,2,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,65,3,5,4,4,1,2,1,99, ,3, , ,08723,1.9375,.633428544458785
103284,1,1,53,4,U,1,1,1,1,2,2,3,3,1,1,2,1,1,3,3,1,2,1,2,2,2,2,2,2,1, , , ,1,2,2,2,2, , , , , ,3, ,5, , ,4,4,4,4,4,4,4,4,4,4,1,4,1,2,3,3,2,4, ,4,3,2,2,2,1,4, ,1,1,2,2,3,1, ,3,1,1,2,2, , , , ,4,10,2, , ,6,5,3,4,6,2,2,2,2,2,3,2,3,2,1,2, ,1,2,2,1,79,2,5,6,3,2, ,1,6, ,2, , ,98116,1.1875,.388230398216675
103289,1,1,6,4,S,2,1,2,9,2,1,4,4,1,1,4,1,1,3,4,1,1,1,2,2,2,2,2,2,2,8, , ,1,8,2,1,1,6, ,3,0, ,20, ,10, , ,2,4,2,2,2,4,2,2,3,4,2,1,1,1,4,4,2, , ,3,4,1,1,1,1, , , ,1,1,1,1, , ,4,4,2,4,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,99,9,9,99,1,2, ,1,99, ,2, , ,91911,1.09375,.357580629936411
103302,1,1,6,4,S,2,1,4,6,2,1,8,1,2,3,1,4,4,1,1,2,2, ,2, , , , , , , , , ,1,1,2,1,1,20, ,10,998,2, , , , , ,4,4,4,4,1,1,4,4,4,4,1,3,4,2,4,4,3, , , ,8,9,4,4,4, , , ,8,8,8,1, , ,4,4,4,4,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,35,3,1,3,1,2, ,2,98, ,1, , ,93535,4.1875,1.36902298318512
103303,1,1,54,3,R,2,1,1,1,1,3,4,4,1,1,4,1,1,3,4,1,2,1,1,2,2,2,2,2,2,2, , ,2, , , , , , , , , ,0, , , , ,1,1,4,4,4,4,4,4,1,1,4,4,1,2,4,1,3, , ,3,4,1,1,1,1, , ,1,1,2,2,2, , ,3,3,4,3,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,67,2,5,3,3,2, ,1,7,1,2, , ,26372,3.4375,1.12382483694301
103317,1,1,6,4,S,2,2,1,6,2,3,4,3,1,1,1,4,1,3,4,1,1,2,2,2,2,2,2,2,2,1,2, ,1,1,2,1,1,60, ,2,8, ,4, ,2, , ,4,4,4,4,4,4,4,4,4,4,4,2,2,4,4,4,4, , ,4,3,2,3,3,3, , , ,3,3,3,8, , ,4,4,4,4,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19,3,2,3,4,1,1,6,98, ,1, , ,92253,3.125,1.02165894267546
103318,1,1,39,2,R,1,2,2,5,2,1,2,2,1,1,1,2,1,1,2,2,2, ,2, , , , , , , , , ,2, , , , , , , , , , , , , , ,1,4,4,4,4,4,4,4,4,4,4,4,2,2,4,1,2, , , ,2,2,2,1,2, , , ,1,2,1,1, , ,4,2,1,1,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,84,2,5,4,3,2, ,1,4,1,3, , ,45135,2.21875,.725377849299576
103331,1,1,9,1,S,2,2,4,4,2,2,2,1,1,2,2,2,2,3,2,2,2, ,1, , , , , , , , , ,1,2,2,2,1,2, ,2,1, , , , , , ,4,4,1,4,4,4,4,4,4,4,4,4,1,1,2,1,2, , , ,2,2,8,4,1, , , ,2,2,5,8, , ,4,2,1,3,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,78,1,5,6,3,2, ,1,2, ,3, , ,06035,1.0625,.347364040509656
103334,1,1,42,1,S,1,1,3,6,2,3,3,4,2,2,2,1,2,4,3,1,1,1,2,2,1,2,2,2,1, , , ,1,2,2,2,1,50, ,5,0, ,0, , ,2, ,1,1,4,4,4,4,4,4,4,1,2,2,2,4,4,3,3,4, ,3,4,3,3,2,1,4, , ,1,1,2,1,1, ,3,2,2,3,2, , , , ,1,4000,2, , ,6,1,4,1,5,1,2,2,2,1,2,2,1,1,2,3, ,2,3,3,3,21,3,4,3,2,2, ,2,7, ,2, , ,19050,3.125,1.02165894267546
103335,1,1,12,3,U,1,2,5,6,2,1,1,1,4,4,1,4,4,1,1,1,2,1,1,2,2,2,2,2,1, , , ,1,2,2,2,1,0, ,0,0, ,0, , , , ,1,4,4,4,2,1,4,4,4,2,4,1,2,2,4,2,2,4, ,4,1,1,1,1,1,1, , ,4,2,4,8,8, ,4,4,4,2,2, , , , ,1,3096,1,9,9,7,1,7,1,6,3,3,3,2,3,2,3,3,1,3,3, ,3,3,3,1,37,3,3,4,6,2, ,1,4, ,1, , ,32738,5.90625,1.93093540165662
103342,1,1,12,3,U,2,1,3,4,2,2,2,2,2,8,2,1,8,4,4,1,1,1,2,2,2,2,2,2,2,1,2, ,1,1,1,1,1,20, ,10,1, ,30, ,10, , ,4,4,1,1,4,2,1,4,1,4,2,3,2,2,2,2,2, , ,2,4,2,1,2,1, , , ,1,1,1,2, , ,3,4,1,3,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,37,3,3,5,2,2, ,1,2, ,1, , ,33771,4.84375,1.58357136114696
103343,1,1,42,1,R,1,2,3,4,1,1,2,2,2,3,1,2,2,2,4,1,1,1,2,2,2,2,2,2,1, , , ,1,2,2,2,1,10, ,3,0, ,5, ,1, , ,2,4,4,4,4,4,4,4,2,1,2,4,3,2,2,1,3,4, ,3,1,2,2,1,1,2, , ,1,2,2,2,2, ,3,2,2,3,3, , , , ,6,10,2, , ,7,6,6,6,7,1,1,2,3,2,3,2,3,3,3,1,1,1,3,3,3,48,1,2,5,4,2, ,1,3, ,2, , ,15963,1.9375,.633428544458785
103351,1,1,8,4,S,1,1,3,1,2,3,3,3,1,1,1,1,1,2,3,2,2, ,2, , , , , , , , , ,1,2,2,2,2, , , , , , , , , , ,1,4,1,4,4,4,4,4,1,4,4,4,1,1,4,1,4, , , ,4,1,1,1,1, , ,4,8,1,2,1, , ,2,2,4,4,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,71,2,3,3,3,2, ,1,4, ,3, , ,80103,2.40625,.786677385860104
103353,1,1,37,3,R,1,2,4,3,2,2,2,2,1,2,4,1,1,4,4,1,1,1,2,2,2,2,2,2,1, , , ,1,1,1,1,1,5, ,3,1, ,12, ,6, , ,1,2,4,1,4,1,1,4,1,1,4,1,1,2,4,1,1,4, ,1,4,1,1,1,1,1, , ,1,3,1,1,1, ,4,4,4,4,4, , , , ,2,25,1,5,5,7,7,6,6,7,2,2,3,3,2,2,3,3,1,3,1, ,1,3,1,3,64,2,4,4,3,2, ,1,6, ,3, , ,27850,1.9375,.633428544458785
103354,1,1,48,3,U,2,2,3,1,1,2,2,1,1,1,2,2,1,2,4,1,1,1,1,2,1,2,1,2,1, , , ,1,1,1,1,1,200, ,4,5, ,20, ,6,0, ,4,4,1,4,4,1,4,1,4,1,1,1,3,4,4,4,4,4, ,4,2,3,2,2,2,3, ,1,2,2,2,2,2, ,4,4,4,4,2, , ,1, ,1,100,2, , ,5,1,4,4,5,3,3,3,3,3,2,3,2,1,3,3,1,2,3,3,3,28,2,2,4,1,1,1,1,5, ,2, , ,79938,3.25,1.06252530038248
103355,1,1,8,4,R,2,2,3,1,2,3,1,1,2,3,4,2,2,3,4,2,2, ,1, , , , , , , , , ,1,2,2,2,2, , , , , , , , , , ,1,4,1,4,4,2,4,4,4,4,4,1,4,2,4,2,4, , , ,2,4,4,4,4, , ,8,8,8,8,8, , ,4,2,2,4,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,59,4,5,4,1,2, ,1,8, ,1, , ,81425,2.5,.817327154140368
103362,1,1,8,4,R,1,2,3,1,2,3,1,3,1,1,3,1,1,4,3,1,1,1,2,2,2,2,2,2,2,2, , ,1,1,1,1,1,20, ,4,1, ,10, ,4, , ,2,4,4,4,4,4,4,4,4,4,2,4,3,1,4,1,4, , ,4,1,1,1,1,1, , ,1,2,2,1,2, , ,4,4,4,3,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,52,3,4,6,1,2, ,1,99, ,2, , ,81601,1.71875,.561912418471503
103375,1,1,51,3,S,2,2,2,1,2,4,4,2,1,1,4,1,1,3,4,1,1,1,2,2,1,2,2,1,1, , , ,1,2,2,2,1,6, ,3,2, ,30, ,12,8, ,4,4,1,2,2,2,2,1,1,4,1,1,3,1,1,2,2,3, ,1,2,3,3,1,4,3, ,2,3,1,3,3,1, ,4,4,1,2,2, , , ,5,3,20,2, , ,7,4,7,7,7,1,2,2,1,3,2,2,2,1,1,2, ,1,2,1,1,60,2,4,8,1,2, ,1,9, ,2, , ,23238,2.03125,.664078312739049
103379,1,1,13,3,S,2,2,2,1,1,3,3,2,3,2,3,2,1,3,3,1,1,1,2,2,1,2,1,2,1, , , ,1,1,1,1,1,5, ,1,1, ,2, ,2,3, ,4,2,4,4,4,4,4,1,4,1,1,4,4,3,4,2,2,2, ,4,3,2,2,2,1,2, ,1,1,1,1,1,1, ,4,4,1,4,1, , ,4, ,1,100,2, , ,6,3,4,4,4,2,1,1,3,3,1,3,1,1,1,2,1,1,3,3,3,31,2,2,6,4,1,3,1,8, ,2, , ,30276,2.25,.735594438726331
103385,1,1,32,4,U,1,2,2,1,2,4,4,4,1,1,4,1,1,4,4,2,2, ,2, , , , , , , , , ,1,2,2,2,1,2, ,2,0, , , , , , ,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,1,2, , , ,2,2,2,4,4, , ,1,9,2,5,8, , ,4,4,4,4,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,62,2,2,3,3,2, ,1,6, ,1, , ,89117,3.6875,1.20555755235704
103410,1,1,6,4,S,2,1,2,1,1,2,2,2,1,2,2,2,2,2,3,1,1,1,1,1,1,2,2,1,1, , , ,1,1,1,1,1,3, ,2,1, ,25, ,50,3, ,1,1,4,4,2,2,4,4,1,2,1,1,1,1,4,1,4,2,4,2,4,2,1,1,1,2,3,1,1,1,1,8,1,8,3,2,1,1,2,5, , ,3,1,250,2, , ,4,1,1,1,5,1,2,1,2,1,3,1,1,3,3,2,1,3,3,3,3,39,2,1,8,1,1,1,1,8, ,1, , ,94803,1.84375,.602778776178521
103421,1,1,6,4,U,1,2,3,6,2,4,2,3,8,2,4,3,4,4,4,1,2,1,2,2,1,2,2,2,1, , , ,2, , , , , , , , , ,3, ,3,0, ,4,2,2,4,4,4,4,1,4,2,2,2,2,3,3,4,4,4, ,2,3,3,2,2,2,3, , ,2,2,2,2,2, ,4,3,2,3,3, , , , ,2,300,2, , ,6,1,2,2,1,1,3,3,3,3,3,3,3,2,2,2, ,3,3,2,2,18,2,2,4,4,1,1,1,98,1,2, , ,92113,6.0625,1.98201834879039
103422,1,1,6,4,S,1,1,8,8,2,4,1,4,4,4,4,4,1,1,4,1,1,1,1,2,2,2,2,2,2,2, , ,2, , , , , , , , , ,4, ,4, , ,4,1,1,4,1,2,2,2,4,1,2,1,4,4,3,3,3, , ,3,4,4,4,4,4, , , ,4,3,8,8, , ,4,4,4,4,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,92,4,5,6,4,1,3,1,2,2, , , ,93421,3.375,1.1033916580895
103423,1,1,53,4,S,2,2,2,1,2,1,2,1,1,2,1,2,2,3,1,1,1,1,2,2,2,2,2,2,2,1,2, ,1,1,2,1,1,5, ,2,0, ,4, ,3, , ,4,2,4,4,4,4,4,4,2,1,2,2,2,2,2,2,3, , ,4,4,3,1,1,1, , ,3,3,3,5,3, , ,3,3,2,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,44,2,2,6,4,2, ,1,9, ,2, , ,98024,2.84375,.929709637834668
103429,1,1,6,4,U,1,1,4,6,2,3,2,1,2,2,2,1,2,3,1,1,2,1,1,2,2,2,2,1,1, , , ,1,2,2,2,1,2, ,2,1, ,8, ,6, , ,1,1,1,1,1,1,1,1,1,4,1,1,3,4,4,2,3,4, ,4,8,1,2,2,2,4, , ,1,3,2,8,8, ,2,3,1,2,2, , , ,5,6,300,2, , ,7,7,7,7,7,3,2,2,2,2,3,3,3,3,3,3, ,3,3,3,3,59,1,3,8,5,2, ,1,2, ,1, , ,90020,1.125,.367797219363166
103431,1,1,6,4,U,2,1,3,1,2,3,4,4,1,9,9,1,1,1,4,1,2,1,2,2,2,2,9,2,2,2, , ,1,2,2,2,2, , , , , ,4, ,8, , ,4,4,4,4,4,4,1,4,4,4,4,2,1,1,2,2,4, , ,1,4,2,1,9,1, , ,1,1,1,5,1, , ,4,4,4,4,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,68,2,5,4,3,1,2,9,99, ,3, , ,92131,1.375,.449529934777202
103436,1,1,6,4,S,1,2,4,5,2,1,3,3,1,1,2,2,1,3,3,2,2, ,2, , , , , , , , , ,1,8,2,2,2, , , , , , , , , , ,4,1,4,1,4,4,4,2,4,4,2,1,3,3,4,4,4, , , ,1,2,2,2,2, , , ,4,4,5,4, , ,2,2,1,2,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,87,2,5,3,3,2, ,1,4, ,3, , ,95313,2.0625,.674294902165803
103444,1,1,40,3,U,1,1,3,1,2,3,1,2,1,1,4,1,1,2,4,2,2, ,1, , , , , , , , , ,1,2,2,2,2, , , , , , , , , , ,4,4,4,4,4,4,2,4,4,1,4,1,3,2,2,1,3, , , ,2,2,2,3,2, , ,2,8,3,3,3, , ,4,4,4,4,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,54,3,5,3,1,2, ,1,4, ,2, , ,73064,3.59375,1.17490778407678
103455,1,1,35,4,R,1,1,3,1,2,2,2,3,2,2,4,1,1,1,4,1,1,1,1,2,1,2,2,1,1, , , ,1,1,1,1,1,40, ,25,2, ,2, ,2,5, ,4,3,2,2,2,2,4,1,1,1,2,2,1,2,3,1,4,3, ,2,4,1,1,1,1,2, ,1,1,2,2,2,1, ,4,3,3,4,4, , , ,5,1,132,2, , ,4,2,2,2,5,3,1,1,1,3,3,3,2,2,3,8, ,8,3,3,3,54,2,5,8,1,2, ,1,5, ,2, , ,88101,1.375,.449529934777202
103457,1,1,46,2,U,1,2,2,3,2,3,4,3,1,1,4,1,1,2,4,1,1,1,2,2,2,2,2,2,1, , , ,1,1,2,1,1,5, ,3,1, ,2, ,2, , ,1,1,4,4,4,4,4,1,4,1,2,1,2,2,4,1,3,4, ,3,3,3,4,1,1,4, , ,1,1,4,8,1, ,4,4,2,4,4, , , , ,4,10,2, , ,7,5,5,5,5,3,1,3,1,3,2,3,3,1,3,1, ,3,3,3,2,61,1,3,6,2,2, ,1,6, ,2, , ,57701,1,.326930861656147
103458,1,1,6,4,U,1,1,3,6,2,2,2,1,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,1, , , ,1,1,1,1,1,10, ,5,0, ,100, ,15, , ,2,1,2,2,2,2,2,4,2,2,1,2,1,2,3,1,3,3,3,2,9,4,2,2,1,4,4, ,8,8,8,9,9,9,3,3,2,3,3,5, , , ,4,40,2, , ,7,7,7,7,6,2,3,3,2,3,3,3,2,2,3,3, ,3,3,3,3,46,1,4,8,1,1,1,1,7, ,1, , ,93291,1,.326930861656147
103459,1,1,53,4,R,2,2,4,3,2,1,2,1,2,2,2,2,3,1,1,1,1,1,1,2,1,2,2,2,2,1,2, ,1,1,2,1,1,5, ,4,10, ,5, ,5,2, ,1,1,2,3,2,1,1,2,2,4,4,4,1,1,4,1,1, , ,1,4,1,1,1,1, , , ,1,1,1,1, , ,4,4,4,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,56,1,2,5,4,2, ,1,2, ,2, , ,98569,1.1875,.388230398216675
